Time,data
165.12,2
165.17,2
165.22,2
165.27,2
165.32,2
165.37,2
165.42,2
165.47,2
165.52,2
165.57,2
165.62,2
165.67,2
165.72,2
165.78,2
165.82,2
165.87,2
165.92,2
165.97,2
166.02,2
166.07,2
166.12,2
166.17,2
166.22,2
166.27,2
166.32,2
166.37,2
166.42,2
166.48,2
166.52,2
166.57,2
166.62,2
166.68,2
166.73,2
166.78,2
166.82,2
166.87,2
166.92,2
166.97,2
167.02,2
167.07,2
167.12,2
167.16,2
167.22,2
167.27,2
167.32,2
167.35,2
167.42,2
167.46,2
167.51,2
167.56,2
167.61,2
167.66,2
167.71,2
167.76,2
167.81,2
167.86,2
167.91,2
167.96,2
168.01,2
168.07,2
168.12,2
168.16,2
168.22,2
168.26,2
168.31,2
168.36,2
168.41,2
168.46,2
168.51,2
168.56,2
168.61,2
168.66,2
168.7,2
168.76,2
168.8,2
168.86,2
168.91,2
168.96,2
169.0,2
169.05,2
169.1,2
169.15,2
169.2,2
169.26,2
169.31,2
169.35,2
169.4,2
169.46,2
169.5,2
169.56,2
169.61,2
169.66,2
169.71,2
169.76,2
169.81,2
169.86,2
169.91,2
169.96,2
170.01,2
170.06,2
170.11,2
170.16,2
170.21,2
170.26,2
170.31,2
170.36,2
170.41,2
170.46,2
170.51,2
170.56,2
170.61,2
170.66,2
170.71,2
170.76,2
170.81,2
170.86,2
170.91,2
170.96,2
171.01,2
171.05,2
171.1,2
171.16,2
171.21,2
171.25,2
171.31,2
171.36,2
171.41,2
171.46,2
171.51,2
171.56,2
171.61,2
171.66,2
171.71,2
171.76,2
171.81,2
171.87,2
171.92,2
171.96,2
172.01,2
172.07,2
172.12,2
172.16,2
172.22,2
172.26,2
172.32,2
172.37,2
172.42,2
172.47,2
172.52,2
172.57,2
172.62,2
172.67,2
172.72,2
172.76,2
172.82,2
172.86,2
172.92,2
172.97,2
173.02,2
173.07,2
173.12,2
173.17,2
173.22,2
173.27,2
173.32,2
173.37,2
173.41,2
173.46,2
173.5,2
173.56,2
173.61,2
173.65,2
173.71,2
173.76,2
173.81,2
173.86,2
173.91,2
173.96,2
174.01,2
174.06,2
174.11,2
174.16,2
174.21,2
174.26,2
174.31,2
174.36,2
174.41,2
174.46,2
174.51,2
174.56,2
174.61,2
174.66,2
174.71,2
174.76,2
174.81,2
174.86,2
174.91,2
174.96,2
175.0,2
175.06,2
175.11,2
175.16,2
175.21,2
175.26,2
175.3,2
175.36,2
175.4,2
175.45,2
175.51,2
175.56,2
175.61,2
175.66,2
175.71,2
175.76,2
175.81,2
175.86,2
175.91,2
175.96,2
176.01,2
176.06,2
176.11,2
176.16,2
176.21,2
176.26,2
176.31,2
176.36,2
176.41,2
176.46,2
176.51,2
176.56,2
176.61,2
176.66,2
176.71,2
176.76,2
176.81,2
176.86,2
176.91,2
176.96,2
177.01,2
177.06,2
177.11,2
177.16,2
177.21,2
177.26,2
177.32,2
177.36,2
177.41,2
177.46,2
177.52,2
177.56,2
177.61,2
177.66,2
177.71,2
177.76,2
177.81,2
177.86,2
177.91,2
177.96,2
178.01,2
178.06,2
178.11,2
178.16,2
178.21,2
178.26,2
178.3,2
178.36,2
178.41,2
178.46,2
178.51,2
178.56,2
178.61,2
178.66,2
178.71,2
178.76,2
178.81,2
178.86,2
178.91,2
178.96,2
179.01,2
179.06,2
179.11,2
179.16,2
179.21,2
179.26,2
179.3,2
179.35,2
179.4,2
179.45,2
179.5,2
179.55,2
179.59,2
179.65,2
179.7,2
179.75,2
179.8,2
179.85,2
179.9,2
179.95,2
180.0,2
180.05,2
180.1,2
180.15,2
180.2,2
180.25,2
180.3,2
180.36,2
180.4,2
180.46,2
180.51,2
180.55,2
180.6,2
180.65,2
180.7,2
180.75,2
180.8,2
180.86,2
180.9,2
180.96,2
181.01,2
181.05,2
181.1,2
181.15,2
181.21,2
181.26,2
181.3,2
181.35,2
181.4,2
181.45,2
181.5,2
181.55,2
181.59,2
181.64,2
181.7,2
181.75,2
181.79,2
181.85,1
181.88,2
181.94,2
181.99,2
182.04,2
182.09,2
182.14,2
182.18,2
182.23,2
182.28,2
182.33,2
182.38,2
182.43,2
182.49,2
182.54,2
182.59,2
182.64,2
182.69,2
182.73,2
182.79,2
182.84,2
182.89,2
182.93,2
182.99,2
183.04,2
183.09,2
183.13,2
183.18,2
183.23,2
183.27,1
183.32,2
183.37,2
183.42,2
183.47,2
183.52,2
183.57,2
183.62,2
183.68,2
183.72,2
183.77,2
183.82,2
183.87,2
183.92,2
183.97,2
184.03,2
184.08,2
184.12,2
184.18,2
184.22,2
184.27,2
184.32,2
184.38,2
184.42,2
184.48,2
184.53,2
184.57,2
184.62,2
184.68,2
184.72,2
184.77,2
184.82,1
184.88,2
184.92,2
184.97,2
185.03,2
185.07,2
185.12,2
185.17,2
185.23,2
185.28,2
185.32,2
185.37,1
185.42,1
185.47,1
185.52,1
185.56,1
185.62,1
185.67,1
185.72,2
185.77,2
185.82,1
185.87,1
185.92,1
185.97,1
186.02,1
186.07,1
186.12,1
186.17,1
186.23,1
186.27,1
186.33,1
186.37,1
186.43,1
186.48,1
186.53,1
186.58,1
186.63,1
186.67,1
186.72,1
186.77,2
186.83,1
186.88,1
186.92,1
186.98,1
187.02,1
187.07,1
187.12,1
187.17,1
187.22,1
187.27,1
187.32,1
187.37,1
187.42,1
187.47,1
187.52,1
187.57,1
187.62,1
187.67,1
187.72,1
187.77,1
187.82,1
187.87,1
187.93,2
187.97,2
188.03,2
188.08,2
188.13,2
188.18,2
188.23,2
188.27,2
188.33,2
188.37,2
188.41,2
188.47,2
188.52,2
188.57,2
188.62,2
188.67,2
188.72,2
188.76,2
188.82,2
188.87,2
188.92,2
188.97,2
189.02,2
189.07,2
189.12,2
189.17,2
189.22,2
189.27,2
189.32,2
189.37,2
189.42,2
189.47,2
189.52,2
189.57,2
189.62,1
189.67,2
189.72,2
189.77,2
189.82,2
189.87,2
189.92,2
189.97,2
190.02,2
190.07,2
190.12,2
190.17,2
190.22,2
190.27,2
190.32,2
190.37,2
190.42,1
190.47,2
190.52,2
190.57,2
190.62,2
190.67,2
190.72,2
190.76,2
190.81,2
190.87,2
190.92,2
190.96,2
191.01,2
191.07,2
191.12,2
191.17,2
191.22,2
191.26,2
191.32,2
191.36,2
191.42,2
191.47,2
191.52,2
191.56,2
191.62,2
191.67,2
191.72,2
191.77,2
191.81,2
191.86,2
191.91,2
191.96,2
192.01,2
192.06,2
192.12,2
192.17,2
192.21,2
192.26,2
192.32,2
192.37,2
192.41,2
192.46,2
192.51,2
192.57,2
192.62,2
192.66,2
192.71,2
192.77,2
192.82,2
192.87,2
192.91,2
192.97,2
193.01,2
193.07,2
193.12,2
193.17,2
193.21,2
193.26,2
193.31,2
193.36,2
193.41,2
193.46,2
193.51,2
193.56,2
193.61,2
193.66,2
193.71,2
193.76,2
193.81,2
193.86,2
193.91,2
193.96,2
194.01,2
194.06,2
194.11,2
194.16,2
194.21,1
194.26,2
194.31,2
194.36,2
194.41,2
194.46,2
194.51,2
194.56,2
194.61,2
194.66,2
194.71,2
194.76,2
194.82,2
194.86,2
194.91,2
194.96,2
195.01,2
195.06,1
195.11,2
195.16,2
195.21,2
195.26,2
195.31,2
195.36,2
195.41,2
195.46,2
195.51,2
195.56,2
195.61,2
195.66,2
195.71,2
195.76,2
195.81,2
195.86,2
195.91,2
195.96,2
196.01,2
196.06,2
196.11,2
196.16,2
196.21,2
196.26,2
196.31,2
196.37,2
196.41,2
196.46,2
196.51,2
196.56,2
196.61,2
196.66,2
196.7,2
196.75,2
196.8,2
196.85,2
196.9,2
196.95,2
197.0,2
197.05,2
197.1,2
197.15,2
197.2,2
197.26,2
197.3,2
197.35,2
197.4,2
197.45,2
197.5,2
197.55,2
197.6,2
197.65,2
197.7,2
197.75,2
197.8,2
197.85,2
197.9,2
197.95,2
198.0,2
198.05,2
198.1,2
198.15,2
198.2,2
198.25,2
198.3,2
198.35,2
198.4,2
198.46,2
198.5,2
198.55,2
198.61,2
198.66,2
198.7,2
198.75,2
198.81,2
198.86,2
198.91,2
198.96,2
199.01,2
199.05,2
199.1,2
199.16,2
199.2,2
199.25,2
199.3,2
199.35,2
199.4,2
199.45,2
199.5,2
199.55,2
199.6,2
199.65,2
199.7,2
199.75,2
199.8,2
199.85,2
199.9,2
199.95,2
200.0,2
200.05,2
200.09,2
200.15,2
200.2,2
200.25,2
200.3,2
200.35,2
200.4,2
200.45,2
200.49,2
200.54,2
200.59,2
200.64,2
200.69,2
200.74,2
200.79,2
200.84,2
200.89,2
200.94,2
201.0,2
201.04,2
201.08,2
201.14,2
201.18,2
201.24,2
201.29,2
201.34,2
201.39,2
201.44,2
201.49,2
201.54,2
201.59,2
201.64,2
201.69,2
201.74,2
201.79,2
201.84,2
201.88,2
201.94,2
201.99,2
202.04,2
202.09,2
202.14,2
202.19,2
202.24,2
202.29,2
202.34,2
202.4,2
202.44,2
202.49,2
202.54,2
202.59,2
202.65,2
202.69,2
202.74,2
202.8,2
202.85,2
202.89,2
202.95,2
202.99,2
203.04,2
203.1,2
203.14,2
203.19,2
203.25,2
203.29,2
203.34,2
203.39,2
203.44,2
203.5,2
203.54,2
203.6,2
203.65,2
203.69,2
203.74,2
203.8,2
203.84,2
203.89,2
203.94,2
203.99,2
204.05,2
204.09,2
204.15,2
204.2,2
204.24,2
204.3,2
204.34,2
204.4,2
204.45,2
204.49,1
204.54,1
204.59,1
204.64,2
204.68,2
204.73,1
204.78,1
204.83,1
204.88,1
204.93,1
204.98,1
205.03,1
205.09,1
205.13,1
205.18,1
205.23,1
205.28,1
205.33,1
205.38,1
205.43,1
205.48,1
205.53,1
205.58,1
205.63,1
205.68,1
205.73,1
205.78,1
205.84,1
205.88,1
205.94,1
205.98,1
206.04,1
206.09,1
206.14,1
206.19,1
206.24,1
206.29,1
206.34,1
206.39,1
206.44,2
206.49,1
206.54,1
206.59,1
206.64,1
206.69,1
206.74,1
206.79,1
206.84,1
206.89,1
206.93,1
206.98,1
207.03,2
207.08,2
207.13,1
207.18,1
207.23,1
207.28,1
207.33,1
207.38,1
207.44,1
207.49,1
207.54,1
207.59,1
207.64,1
207.69,1
207.74,1
207.78,1
207.84,1
207.89,1
207.94,1
207.99,1
208.04,1
208.09,1
208.14,1
208.19,1
208.24,1
208.29,2
208.34,2
208.39,2
208.43,2
208.49,2
208.54,2
208.58,2
208.63,2
208.68,2
208.73,2
208.78,2
208.83,2
208.88,2
208.93,2
208.98,2
209.02,2
209.08,2
209.12,2
209.18,2
209.22,2
209.28,2
209.33,2
209.37,2
209.42,2
209.47,2
209.52,2
209.58,2
209.62,2
209.68,2
209.73,2
209.78,2
209.83,2
209.87,2
209.92,2
209.97,2
210.02,2
210.07,2
210.12,2
210.18,2
210.22,2
210.28,2
210.33,2
210.37,2
210.43,2
210.47,2
210.53,2
210.58,2
210.63,2
210.67,2
210.73,2
210.78,2
210.83,2
210.88,2
210.93,2
210.98,2
211.03,2
211.08,2
211.13,2
211.18,2
211.23,2
211.28,2
211.33,2
211.37,2
211.41,2
211.47,2
211.52,2
211.57,2
211.62,2
211.67,2
211.71,2
211.76,2
211.81,2
211.86,2
211.9,2
211.98,2
212.0,2
212.06,2
212.1,2
212.16,2
212.19,2
212.25,2
212.28,2
212.35,2
212.4,2
212.45,2
212.5,2
212.55,2
212.6,2
212.64,2
212.7,2
212.75,2
212.81,2
212.85,2
212.9,2
212.95,2
213.0,2
213.05,2
213.1,2
213.15,2
213.19,2
213.24,2
213.28,2
213.34,2
213.38,2
213.44,2
213.49,2
213.54,2
213.59,2
213.64,2
213.69,1
213.74,2
213.79,2
213.84,2
213.89,2
213.95,2
213.99,2
214.05,2
214.1,2
214.15,2
214.19,2
214.24,2
214.29,2
214.34,2
214.39,2
214.45,2
214.5,2
214.54,2
214.6,2
214.65,2
214.7,2
214.75,2
214.8,2
214.85,2
214.9,2
214.95,2
215.0,2
215.05,2
215.1,2
215.15,2
215.2,2
215.25,2
215.29,2
215.34,2
215.39,2
215.44,2
215.49,2
215.55,2
215.6,2
215.65,2
215.7,2
215.75,2
215.8,2
215.85,2
215.9,2
215.95,2
216.0,2
216.05,2
216.1,2
216.15,2
216.2,2
216.25,2
216.3,2
216.35,2
216.4,2
216.45,2
216.5,2
216.55,2
216.6,2
216.65,2
216.7,2
216.75,2
216.8,2
216.85,2
216.9,2
216.95,2
217.0,2
217.06,2
217.11,2
217.15,2
217.2,2
217.26,2
217.31,2
217.36,2
217.41,2
217.46,2
217.51,2
217.56,2
217.6,2
217.65,2
217.7,2
217.75,2
217.8,2
217.85,2
217.9,2
217.95,2
218.0,2
218.06,2
218.11,2
218.16,1
218.2,1
218.26,2
218.3,2
218.36,2
218.4,2
218.45,2
218.5,2
218.55,2
218.6,1
218.66,1
218.7,1
218.75,1
218.8,2
218.85,2
218.9,2
218.95,2
219.0,2
219.05,2
219.1,2
219.15,2
219.2,2
219.25,2
219.3,2
219.35,2
219.4,2
219.45,2
219.51,2
219.55,2
219.6,2
219.65,2
219.7,2
219.75,2
219.8,2
219.85,2
219.9,2
219.95,2
220.0,2
220.05,2
220.1,1
220.15,2
220.2,2
220.25,2
220.29,2
220.34,2
220.4,2
220.45,2
220.49,2
220.54,2
220.59,2
220.63,2
220.69,1
220.74,2
220.79,2
220.84,2
220.89,2
220.93,2
220.99,2
221.04,2
221.09,2
221.14,2
221.19,2
221.24,2
221.29,2
221.36,2
221.36,2
221.42,2
221.46,2
221.53,2
221.57,2
221.62,2
221.66,2
221.71,2
221.76,2
221.8,2
221.87,2
221.9,2
221.96,2
222.01,2
222.06,2
222.11,2
222.15,2
222.2,2
222.26,2
222.31,2
222.36,2
222.41,2
222.46,2
222.51,2
222.56,2
222.61,2
222.66,2
222.71,2
222.75,1
222.8,2
222.85,2
222.9,2
222.96,2
223.01,2
223.06,2
223.11,2
223.16,2
223.21,2
223.26,1
223.3,2
223.35,2
223.4,2
223.45,2
223.49,2
223.55,2
223.6,2
223.65,2
223.7,2
223.75,2
223.8,2
223.85,2
223.9,2
223.96,2
224.01,2
224.06,2
224.11,2
224.16,2
224.21,2
224.26,2
224.31,2
224.36,1
224.4,2
224.46,2
224.51,2
224.56,2
224.61,2
224.66,2
224.71,2
224.76,2
224.81,2
224.86,2
224.91,2
224.96,2
225.0,2
225.06,2
225.1,2
225.16,2
225.21,2
225.26,2
225.31,2
225.36,2
225.41,2
225.46,2
225.51,2
225.56,2
225.61,2
225.66,1
225.71,1
225.76,2
225.81,2
225.86,2
225.91,2
225.96,2
226.01,2
226.06,2
226.11,2
226.16,2
226.2,2
226.25,2
226.3,2
226.35,1
226.4,2
226.46,2
226.5,2
226.55,2
226.61,2
226.65,2
226.7,2
226.76,2
226.81,1
226.85,1
226.9,1
226.95,1
227.0,1
227.05,1
227.1,1
227.15,1
227.2,1
227.25,1
227.3,1
227.35,1
227.4,1
227.46,1
227.5,1
227.55,1
227.61,1
227.66,1
227.71,1
227.76,1
227.8,1
227.86,2
227.91,1
227.96,1
228.01,1
228.06,1
228.11,2
228.16,2
228.21,2
228.26,2
228.31,2
228.36,2
228.41,1
228.46,1
228.51,1
228.56,1
228.6,1
228.66,1
228.71,1
228.76,1
228.8,1
228.86,1
228.91,1
228.97,1
229.01,1
229.06,1
229.11,1
229.16,1
229.2,2
229.26,1
229.31,1
229.35,1
229.4,1
229.45,1
229.5,1
229.55,1
229.6,1
229.65,1
229.7,1
229.75,1
229.8,1
229.85,2
229.9,1
229.95,1
230.0,1
230.05,1
230.1,1
230.15,1
230.2,1
230.25,2
230.29,2
230.34,1
230.39,1
230.44,2
230.49,1
230.54,1
230.59,1
230.64,1
230.69,1
230.75,1
230.79,1
230.84,1
230.89,1
230.94,1
230.99,1
231.05,1
231.09,1
231.14,1
231.19,1
231.24,1
231.29,1
231.34,1
231.39,1
231.44,1
231.49,1
231.54,1
231.59,1
231.64,1
231.68,1
231.73,1
231.79,1
231.84,1
231.89,1
231.94,1
231.99,1
232.04,1
232.09,1
232.14,1
232.19,1
232.24,1
232.29,2
232.34,1
232.39,1
232.44,1
232.49,1
232.54,1
232.59,1
232.64,1
232.7,1
232.74,1
232.79,1
232.84,1
232.89,1
232.94,1
232.99,1
233.04,1
233.09,1
233.14,1
233.19,1
233.24,1
233.29,1
233.34,1
233.39,1
233.43,1
233.49,1
233.54,2
233.57,2
233.64,1
233.69,2
233.74,2
233.79,2
233.84,2
233.89,2
233.94,2
233.98,1
234.04,2
234.09,1
234.14,1
234.19,1
234.24,1
234.27,1
234.32,1
234.37,1
234.42,1
234.46,1
234.52,1
234.57,1
234.62,1
234.67,1
234.72,1
234.76,1
234.82,1
234.87,1
234.92,1
234.98,1
235.02,1
235.06,1
235.11,1
235.16,1
235.2,1
235.25,1
235.31,1
235.36,1
235.4,1
235.45,1
235.51,1
235.54,1
235.59,1
235.64,1
235.68,1
235.73,1
235.78,1
235.83,1
235.88,1
235.93,1
235.98,1
236.03,1
236.08,1
236.13,1
236.19,1
236.24,1
236.29,1
236.34,1
236.39,1
236.44,1
236.48,2
236.54,1
236.59,1
236.64,1
236.68,1
236.72,1
236.76,1
236.8,1
236.85,1
236.9,1
236.96,1
237.01,1
237.06,1
237.11,1
237.16,1
237.21,1
237.26,1
237.32,1
237.37,1
237.42,1
237.46,1
237.52,1
237.57,1
237.62,1
237.67,1
237.72,1
237.76,1
237.82,1
237.87,1
237.91,1
237.96,1
238.02,1
238.07,1
238.12,1
238.17,1
238.22,1
238.27,1
238.32,1
238.37,1
238.42,1
238.46,1
238.5,1
238.55,1
238.6,1
238.64,1
238.69,1
238.74,1
238.8,1
238.85,1
238.9,1
238.95,1
238.99,1
239.04,1
239.08,1
239.12,1
239.19,1
239.22,1
239.28,1
239.33,1
239.37,1
239.42,1
239.48,1
239.53,1
239.58,1
239.63,1
239.67,1
239.73,1
239.78,1
239.83,1
239.88,1
239.93,1
239.98,1
240.02,1
240.08,1
240.13,1
240.19,1
240.23,1
240.28,1
240.32,2
240.37,1
240.42,1
240.48,1
240.52,1
240.57,1
240.62,1
240.67,1
240.73,2
240.78,2
240.82,2
240.87,2
240.92,2
240.97,2
241.02,2
241.06,1
241.12,1
241.17,2
241.22,2
241.27,2
241.32,2
241.37,2
241.42,2
241.47,2
241.52,2
241.58,2
241.63,2
241.68,2
241.73,2
241.77,2
241.82,2
241.87,2
241.92,2
241.97,2
242.03,2
242.07,2
242.13,2
242.18,2
242.23,2
242.28,2
242.32,2
242.37,2
242.42,2
242.46,2
242.52,2
242.57,2
242.62,2
242.67,2
242.72,2
242.76,2
242.82,2
242.88,2
242.91,2
242.96,2
243.01,2
243.06,2
243.11,2
243.16,2
243.21,2
243.26,2
243.31,2
243.36,2
243.42,2
243.46,1
243.52,2
243.57,2
243.62,2
243.66,2
243.72,2
243.76,2
243.82,2
243.87,2
243.92,2
243.96,2
244.01,1
244.06,2
244.1,2
244.15,2
244.2,2
244.25,2
244.31,2
244.36,2
244.41,2
244.46,2
244.51,2
244.56,2
244.61,2
244.66,2
244.71,2
244.76,2
244.81,2
244.86,2
244.91,2
244.96,2
245.01,2
245.06,2
245.11,2
245.16,2
245.2,2
245.25,2
245.29,2
245.33,2
245.38,2
245.42,2
245.47,2
245.52,2
245.57,2
245.62,2
245.68,2
245.73,2
245.78,2
245.83,2
245.88,2
245.93,2
245.98,2
246.03,2
246.08,2
246.13,2
246.18,2
246.23,2
246.28,2
246.33,2
246.38,2
246.42,2
246.47,2
246.52,2
246.57,2
246.62,2
246.67,2
246.72,2
246.77,2
246.82,2
246.87,2
246.92,2
246.97,2
247.01,2
247.06,2
247.11,2
247.16,2
247.21,2
247.26,2
247.32,2
247.36,2
247.41,2
247.46,2
247.51,2
247.56,2
247.61,2
247.65,2
247.7,2
247.76,2
247.81,2
247.86,2
247.91,2
247.95,2
248.0,2
248.05,2
248.1,2
248.15,2
248.2,2
248.26,2
248.31,2
248.36,2
248.41,2
248.46,2
248.5,2
248.56,2
248.62,2
248.65,2
248.7,2
248.75,2
248.8,2
248.86,2
248.89,2
248.95,2
249.01,2
249.06,2
249.11,2
249.16,2
249.21,2
249.26,2
249.3,2
249.36,2
249.41,2
249.46,2
249.5,2
249.55,2
249.6,2
249.64,2
249.69,2
249.75,2
249.8,2
249.85,2
249.9,2
249.95,2
250.0,2
250.05,2
250.1,2
250.15,2
250.19,2
250.24,2
250.29,2
250.34,2
250.39,2
250.44,2
250.49,2
250.54,2
250.58,2
250.63,2
250.68,2
250.73,2
250.78,2
250.83,2
250.87,1
250.93,2
250.98,2
251.03,1
251.08,2
251.13,2
251.18,2
251.21,2
251.27,2
251.32,2
251.38,2
251.42,2
251.48,2
251.53,2
251.57,2
251.62,2
251.68,2
251.73,2
251.78,2
251.83,2
251.88,2
251.93,2
251.98,2
252.03,2
252.08,2
252.13,2
252.17,2
252.23,2
252.28,2
252.34,2
252.39,2
252.43,2
252.49,2
252.54,2
252.58,2
252.64,2
252.69,2
252.74,2
252.76,2
252.82,2
252.87,2
252.91,2
252.96,2
253.0,2
253.06,2
253.11,2
253.17,2
253.22,2
253.26,2
253.32,2
253.36,2
253.42,2
253.46,2
253.52,2
253.57,2
253.62,2
253.67,2
253.72,2
253.77,2
253.83,2
253.87,2
253.92,2
253.97,2
254.02,2
254.06,2
254.12,2
254.17,2
254.21,2
254.26,2
254.31,2
254.36,2
254.4,2
254.45,2
254.5,2
254.55,2
254.6,2
254.64,2
254.69,2
254.74,1
254.81,2
254.84,2
254.89,1
254.94,2
254.99,2
255.04,2
255.1,2
255.14,2
255.2,2
255.25,2
255.3,2
255.35,2
255.4,2
255.45,2
255.5,2
255.55,2
255.6,2
255.65,2
255.7,2
255.74,2
255.79,2
255.84,2
255.89,2
255.94,2
255.99,2
256.04,2
256.09,2
256.14,2
256.19,2
256.24,2
256.29,2
256.34,2
256.39,2
256.44,2
256.49,2
256.54,2
256.6,2
256.64,2
256.69,2
256.74,2
256.79,2
256.84,2
256.89,2
256.93,2
256.98,2
257.03,2
257.07,2
257.13,2
257.18,2
257.23,2
257.27,2
257.33,2
257.38,2
257.43,2
257.48,2
257.53,2
257.58,2
257.63,2
257.68,2
257.73,2
257.78,2
257.84,2
257.88,2
257.93,2
257.98,2
258.03,2
258.09,2
258.13,2
258.18,2
258.23,2
258.29,2
258.34,2
258.38,2
258.44,2
258.49,2
258.54,2
258.58,2
258.64,2
258.68,2
258.73,2
258.78,2
258.84,2
258.88,2
258.92,1
258.97,2
259.02,2
259.08,2
259.12,2
259.18,2
259.23,2
259.28,2
259.33,2
259.38,2
259.43,2
259.48,2
259.53,2
259.58,2
259.63,2
259.68,2
259.73,2
259.78,2
259.83,2
259.88,2
259.93,2
259.98,2
260.03,2
260.09,2
260.14,2
260.18,2
260.23,2
260.28,2
260.33,2
260.38,2
260.43,2
260.47,2
260.53,2
